WBGene00198033,F09F9.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198034,F36G3.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198035,Y41C4A.26,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198036,ZK622.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198037,K03H4.4,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198038,H03E18.4,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198039,T19B10.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198040,C18A3.19,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198041,Y59E9AL.37,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198042,T28F4.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198043,ZK616.63,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198044,F48A11.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198045,C09H10.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198046,F19D8.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198047,K02A11.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198048,Y51A2D.30,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198049,F57G8.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198050,F29G9.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198051,F52E4.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198052,Y105E8A.42,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198053,T05A6.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198054,B0495.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198055,Y75B8A.50,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198056,C01B7.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198057,C06E2.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198058,F20B10.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198059,Y39G10AL.4,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198060,Y51H7C.23,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198061,T06D10.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198062,K08A8.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198063,H05L03.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198064,C31H2.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198065,C54D10.19,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198066,F47G4.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198067,ZK617.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198068,C25A11.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198069,C23F12.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198070,F07G11.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198071,C12C8.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198072,F18G5.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198073,K08A8.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198074,F47B8.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198075,F57B7.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198076,R13H7.19,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198077,F59C12.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198078,F53B1.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198079,F35G2.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198080,Y38F2AL.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198081,C09D8.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198082,W06D12.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198083,C40H5.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198084,K11G9.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198085,F47G3.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198086,F55A8.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198087,C08F8.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198088,C09D8.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198089,C24A11.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198090,C47E8.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198091,W09B12.4,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198092,ZC190.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198093,F55A12.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198094,Y38C1BA.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198095,F09A5.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198096,F58A3.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198097,ZK1025.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198098,T02C5.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198099,K02H8.3,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198100,F22E12.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198101,F52B5.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198102,C24A11.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198103,C56E10.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198104,Y58A7A.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198105,C24D10.47,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198106,R09F10.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198107,R03D7.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198108,ZK1128.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198109,C30A5.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198110,C10F3.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198111,ZK662.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198112,C35A11.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198113,T06A1.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198114,K02G10.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198115,C06A1.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198116,C24A8.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198117,C09B7.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198118,C08C3.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198119,T02C12.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198120,K03E5.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198121,R04F11.16,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198122,F58F12.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198123,Y41E3.458,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198124,D2024.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198125,H28G03.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198126,F32G8.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198127,M03C11.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198128,F59G1.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198129,F32A6.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198130,F25H8.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198131,F36F2.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198132,F56H11.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198133,F07C3.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198134,H01G02.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198135,ZK525.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198136,C43F9.16,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198137,C43G2.28,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198138,K11H3.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198139,W04D2.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198140,T05B4.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198141,C16B8.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198142,F26F12.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198143,F12F3.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198144,C36F7.16,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198145,E03A3.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198146,F56H6.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198147,C50A2.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198148,K06G5.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198149,F58B6.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198150,M79.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198151,C04F12.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198152,C48A7.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198153,C34F11.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198154,C04C11.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198155,F35A5.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198156,T06H11.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198157,R11B5.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198158,Y60A3A.35,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198159,C47G2.16,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198160,T06H11.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198161,C46A5.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198162,W06H8.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198163,T21D9.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198164,F14D1.3,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198165,M03A1.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198166,VC5.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198167,F38B6.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198168,T22B7.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198169,T10H9.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198170,Y53C10A.19,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198171,T04F8.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198172,F16F9.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198173,C14A11.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198174,F31F7.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198175,ZK381.45,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198176,E02C12.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198177,C24A8.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198178,ZK287.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198179,W02B12.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198180,F16F9.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198181,Y73F8A.1168,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198182,F56F3.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198183,F46C5.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198184,ZK381.46,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198185,F56D12.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198186,F12D9.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198187,T26E3.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198188,C11G6.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198189,W05B2.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198190,F25H2.16,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198191,C34H3.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198192,F19D8.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198193,C17H12.31,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198194,F52H2.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198195,T27D12.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198196,C48A7.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198197,F41G3.22,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198198,T07H6.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198199,C12D12.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198200,C53D6.20,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198201,F59H5.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198202,Y18D10A.28,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198203,F35A5.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198204,K07A9.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198205,ZK973.18,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198206,Y57A10A.41,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198207,Y48G8AL.18,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198208,Y53H1C.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198209,K08F8.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198210,D1022.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198211,K03H4.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198212,Y54F10BM.19,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198213,M03F4.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198214,C17E4.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198215,C52E4.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198216,M88.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198217,T25E4.3,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198218,F59F3.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198219,F13E6.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198220,C34D1.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198221,B0414.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198222,C06A6.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198223,C54D2.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198224,Y38C1AA.16,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198225,K03H1.19,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198226,B0495.18,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198227,C02D4.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198228,F21C10.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198229,C43C3.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198230,F40B5.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198231,T01D3.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198232,F18C5.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198233,F55F3.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198234,B0336.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198235,K01B6.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198236,C18A3.20,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198237,T07F12.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198238,B0207.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198239,F22H10.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198240,F56E3.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198241,K02A4.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198242,F29F11.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198243,C07A12.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198244,ZK1193.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198245,C46H11.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198246,C03E10.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198247,Y67D8C.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198248,C18C4.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198249,C18D1.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198250,T24D11.3,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198251,F46H5.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198252,T25D1.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198253,T11A5.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198254,C02B4.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198255,T13B5.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198256,Y47D3B.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198257,T02E9.19,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198258,ZK617.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198259,C34F11.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198260,C34E11.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198261,C29H12.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198262,D2024.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198263,T06F4.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198264,K12F2.3,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198265,Y39H10A.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198266,R173.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198267,C48E7.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198268,F31E8.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198269,F59D12.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198270,C54A12.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198271,F58G1.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198272,C16E9.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198273,C41A3.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198274,F40H3.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198275,K09A9.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198276,T19A5.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198277,B0041.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198278,K03C7.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198279,F53B2.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198280,F25D7.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198281,Y59E1B.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198282,M02G9.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198283,F55F1.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198284,F44C4.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198285,ZK617.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198286,R151.16,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198287,F13H6.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198288,M70.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198289,C24A3.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198290,F56E3.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198291,Y51A2D.31,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198292,T14F9.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198293,C12D8.23,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198294,T07D3.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198295,F25H10.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198296,H34C03.19,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198297,W03G11.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198298,F47B10.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198299,F44E8.44,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198300,T19E7.25,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198301,W06B3.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198302,Y102A11A.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198303,F53F4.23,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198304,C25F6.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198305,R134.4,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198306,F12D9.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198307,F12F6.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198308,C04A11.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198309,F35D2.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198310,T08A9.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198311,Y69E1A.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198312,T21B10.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198313,C29E6.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198314,ZK867.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198315,K02A11.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198316,K08E5.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198317,F57B10.18,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198318,C36C9.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198319,F22A3.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198320,Y37E11AL.15,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198321,C09D8.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198322,M153.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198323,F26A10.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198324,F11A6.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198325,C33F10.20,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198326,R07G3.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198327,F37B12.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198328,Y18H1A.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198329,F42D1.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198330,F14B8.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198331,F52F10.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198332,T03F7.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198333,ZK617.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198334,C16D9.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198335,M04C9.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198336,F53B7.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198337,T05G5.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198338,T25E4.4,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198339,K01A12.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198340,F23H12.16,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198341,F42C5.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198342,F41E7.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198343,F57A10.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198344,F54G8.7,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198345,Y73B3A.25,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198346,F34D6.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198347,T01B10.11,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198348,T06E8.4,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198349,C45B2.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198350,T25F10.9,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198351,F28A12.5,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198352,ZK867.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198353,W03B1.16,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198354,F11D5.17,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198355,F28C1.12,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198356,F45B8.13,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198357,F55G1.19,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198358,F02E8.8,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198359,T13H10.10,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198360,F58H1.19,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198361,Y66A7AL.6,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198362,Y119D3B.23,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198363,H40L08.4,N.A.,,,,,,,,,,,,,,,,,,,,,,
WBGene00198364,C09B8.14,N.A.,,,,,,,,,,,,,,,,,,,,,,
