"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_num"
"GO:0035249","synaptic transmission, glutamatergic","2/3451","11/12859",0.838238001743106,0.999999999999151,0.999999999999151,"glr-1/vglu-3",2,0.000579542161692263
"GO:0036211","protein modification process","2/3451","11/12859",0.838238001743106,0.999999999999151,0.999999999999151,"uba-1/tsg-101",2,0.000579542161692263
"GO:0042127","regulation of cell population proliferation","2/3451","11/12859",0.838238001743106,0.999999999999151,0.999999999999151,"sav-1/sta-2",2,0.000579542161692263
"GO:0042981","regulation of apoptotic process","2/3451","11/12859",0.838238001743106,0.999999999999151,0.999999999999151,"ape-1/ced-9",2,0.000579542161692263
"GO:0043052","thermotaxis","2/3451","11/12859",0.838238001743106,0.999999999999151,0.999999999999151,"ttx-7/dac-1",2,0.000579542161692263
"GO:0055059","asymmetric neuroblast division","2/3451","11/12859",0.838238001743106,0.999999999999151,0.999999999999151,"cnt-2/sptf-3",2,0.000579542161692263
"GO:0000724","double-strand break repair via homologous recombination","5/3451","25/12859",0.841129423441744,0.999999999999151,0.999999999999151,"rpa-2/lem-3/pph-4.1/him-6/C23H4.6",5,0.00144885540423066
"GO:0032880","regulation of protein localization","5/3451","25/12859",0.841129423441744,0.999999999999151,0.999999999999151,"aspm-1/pry-1/tbx-2/egl-9/hmp-1",5,0.00144885540423066
"GO:0001556","oocyte maturation","3/3451","16/12859",0.84504621972068,0.999999999999151,0.999999999999151,"msp-38/cyb-1/acy-4",3,0.000869313242538395
"GO:0006997","nucleus organization","3/3451","16/12859",0.84504621972068,0.999999999999151,0.999999999999151,"anc-1/npp-4/amph-1",3,0.000869313242538395
"GO:0060465","pharynx development","3/3451","16/12859",0.84504621972068,0.999999999999151,0.999999999999151,"sqv-8/pha-4/abu-15",3,0.000869313242538395
"GO:0048477","oogenesis","9/3451","43/12859",0.853576990846058,0.999999999999151,0.999999999999151,"ego-1/gld-1/cgh-1/T16G12.1/ran-1/kgb-1/uba-1/spas-1/csn-1",9,0.00260793972761518
"GO:0006310","DNA recombination","5/3451","26/12859",0.866011994243938,0.999999999999151,0.999999999999151,"rpa-2/ercc-1/cku-80/exo-1/him-6",5,0.00144885540423066
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","2/3451","12/12859",0.87305530989002,0.999999999999151,0.999999999999151,"gpa-3/gpa-12",2,0.000579542161692263
"GO:0007501","mesodermal cell fate specification","2/3451","12/12859",0.87305530989002,0.999999999999151,0.999999999999151,"fozi-1/drag-1",2,0.000579542161692263
"GO:0009968","negative regulation of signal transduction","2/3451","12/12859",0.87305530989002,0.999999999999151,0.999999999999151,"lin-52/rgs-7",2,0.000579542161692263
"GO:0090304","nucleic acid metabolic process","2/3451","12/12859",0.87305530989002,0.999999999999151,0.999999999999151,"him-6/Y54E2A.4",2,0.000579542161692263
"GO:0097402","neuroblast migration","2/3451","12/12859",0.87305530989002,0.999999999999151,0.999999999999151,"mig-1/cwn-2",2,0.000579542161692263
"GO:1904747","positive regulation of apoptotic process involved in development","2/3451","12/12859",0.87305530989002,0.999999999999151,0.999999999999151,"egl-1/vha-12",2,0.000579542161692263
"GO:0040025","vulval development","12/3451","57/12859",0.874139530849536,0.999999999999151,0.999999999999151,"lin-31/sqv-8/lin-56/mig-14/cwn-2/fos-1/spas-1/bar-1/unc-84/osm-11/rtcb-1/sqv-6",12,0.00347725297015358
"GO:0007163","establishment or maintenance of cell polarity","3/3451","17/12859",0.874252138739558,0.999999999999151,0.999999999999151,"cdc-42/ced-10/sax-1",3,0.000869313242538395
"GO:1902884","positive regulation of response to oxidative stress","3/3451","17/12859",0.874252138739558,0.999999999999151,0.999999999999151,"rab-39/T27C5.12/Y87G2A.16",3,0.000869313242538395
"GO:0043051","regulation of pharyngeal pumping","6/3451","31/12859",0.876443383176024,0.999999999999151,0.999999999999151,"nhx-2/eat-2/daf-7/avr-15/cyp-33E2/snb-1",6,0.00173862648507679
"GO:0007155","cell adhesion","8/3451","40/12859",0.878649964747211,0.999999999999151,0.999999999999151,"pat-4/mup-4/lnkn-1/klc-2/hmp-1/nid-1/bar-1/cdh-10",8,0.00231816864676905
"GO:0007018","microtubule-based movement","4/3451","22/12859",0.880137354388761,0.999999999999151,0.999999999999151,"klp-17/klp-19/klc-2/dyrb-1",4,0.00115908432338453
"GO:0040012","regulation of locomotion","6/3451","32/12859",0.895238775233669,0.999999999999151,0.999999999999151,"sol-2/tpst-1/dcap-1/plp-1/unc-78/clhm-1",6,0.00173862648507679
"GO:0051301","cell division","32/3451","142/12859",0.897645629974055,0.999999999999151,0.999999999999151,"air-2/spg-20/cdc-48.3/lem-3/ensa-1/cdc-42/ptc-1/zyg-9/rha-1/cyd-1/tac-1/rei-1/mel-28/szy-2/cls-2/rmd-1/cul-1/ran-1/tim-1/pph-4.1/klp-19/lem-4/cyb-1/rho-1/cdc-25.2/rbx-1/rei-2/gfi-3/pelo-1/hcp-6/gsp-2/Y48G1C.12",32,0.00927267458707621
"GO:0000226","microtubule cytoskeleton organization","10/3451","50/12859",0.898096489151303,0.999999999999151,0.999999999999151,"maph-1.2/zyg-9/cls-2/tba-7/spas-1/che-12/tbb-6/coel-1/K03A1.4/tba-8",10,0.00289771080846132
"GO:0002181","cytoplasmic translation","3/3451","18/12859",0.898465017603062,0.999999999999151,0.999999999999151,"R74.7/T28D6.6/sars-1",3,0.000869313242538395
"GO:0006836","neurotransmitter transport","3/3451","18/12859",0.898465017603062,0.999999999999151,0.999999999999151,"dyb-1/syx-7/syx-2",3,0.000869313242538395
"GO:0007154","cell communication","3/3451","18/12859",0.898465017603062,0.999999999999151,0.999999999999151,"dyb-1/grd-5/ncx-1",3,0.000869313242538395
"GO:0070085","glycosylation","3/3451","18/12859",0.898465017603062,0.999999999999151,0.999999999999151,"T06A1.5/C01G5.9/C08B6.3",3,0.000869313242538395
"GO:0006096","glycolytic process","2/3451","13/12859",0.900840762054843,0.999999999999151,0.999999999999151,"ipgm-1/aldo-1",2,0.000579542161692263
"GO:0007506","gonadal mesoderm development","2/3451","13/12859",0.900840762054843,0.999999999999151,0.999999999999151,"rsp-2/cyd-1",2,0.000579542161692263
"GO:0016331","morphogenesis of embryonic epithelium","2/3451","13/12859",0.900840762054843,0.999999999999151,0.999999999999151,"arx-2/paf-2",2,0.000579542161692263
"GO:0036093","germ cell proliferation","2/3451","13/12859",0.900840762054843,0.999999999999151,0.999999999999151,"bec-1/atg-18",2,0.000579542161692263
"GO:0040032","post-embryonic body morphogenesis","2/3451","13/12859",0.900840762054843,0.999999999999151,0.999999999999151,"mlt-7/cct-4",2,0.000579542161692263
"GO:0030182","neuron differentiation","7/3451","37/12859",0.902804467812109,0.999999999999151,0.999999999999151,"irx-1/kal-1/hlh-3/cwn-2/mec-3/lsy-27/ceh-16",7,0.00202839756592292
"GO:0006417","regulation of translation","8/3451","42/12859",0.910012689379618,0.999999999999151,0.999999999999151,"rde-10/gld-1/rha-1/lin-56/ife-5/skn-1/ergo-1/pek-1",8,0.00231816864676905
"GO:0051726","regulation of cell cycle","6/3451","33/12859",0.9115320333354,0.999999999999151,0.999999999999151,"plk-2/kin-3/sas-6/dct-1/cdk-11.2/Y71F9B.6",6,0.00173862648507679
"GO:0006936","muscle contraction","3/3451","19/12859",0.918390297375705,0.999999999999151,0.999999999999151,"tni-4/fat-3/hcp-2",3,0.000869313242538395
"GO:0030431","sleep","4/3451","24/12859",0.918950150882215,0.999999999999151,0.999999999999151,"nlp-8/plc-3/egl-4/C15H9.9",4,0.00115908432338453
"GO:0098609","cell-cell adhesion","5/3451","29/12859",0.92175331452636,0.999999999999151,0.999999999999151,"nsy-4/hmp-1/vha-12/bar-1/mua-6",5,0.00144885540423066
"GO:0000712","resolution of meiotic recombination intermediates","2/3451","14/12859",0.922859928993365,0.999999999999151,0.999999999999151,"lem-3/him-6",2,0.000579542161692263
"GO:0006270","DNA replication initiation","2/3451","14/12859",0.922859928993365,0.999999999999151,0.999999999999151,"mcm-5/C37H5.5",2,0.000579542161692263
"GO:0090307","mitotic spindle assembly","2/3451","14/12859",0.922859928993365,0.999999999999151,0.999999999999151,"cls-2/air-1",2,0.000579542161692263
"GO:0009792","embryo development ending in birth or egg hatching","60/3451","259/12859",0.923581151401104,0.999999999999151,0.999999999999151,"rab-11.1/taf-4/unc-94/plin-1/mel-26/tat-5/rab-5/lem-3/gale-1/smu-1/kal-1/npp-4/let-49/vha-4/zyg-11/cdc-48.2/zyg-9/sym-2/sqv-8/cdc-48.1/unc-130/ife-5/tac-1/pat-4/unc-45/polh-1/feh-1/rnr-2/pal-1/mel-32/cit-1.2/dnj-10/unc-32/baf-1/lin-52/T16G12.1/cul-1/ran-1/dpy-18/tim-1/pph-4.1/vha-11/Y67D8C.9/tni-4/drp-1/uba-1/cwn-2/atg-7/unc-60/grd-5/atg-18/bcat-1/gpn-1/ced-8/T12E12.6/lin-59/hcp-6/taf-10/ufd-1/rft-1",60,0.0173862648507679
"GO:0008033","tRNA processing","7/3451","39/12859",0.929823455278275,0.999999999999151,0.999999999999151,"ssb-1/tag-124/mtcu-2/R74.7/tsen-2/elpc-2/rtcb-1",7,0.00202839756592292
"GO:0040011","locomotion","16/3451","79/12859",0.930325371164936,0.999999999999151,0.999999999999151,"unc-38/unc-94/crml-1/aex-1/ubc-25/smu-1/unc-45/tbx-2/unc-32/fat-3/unc-60/klc-2/slo-1/unc-78/unc-84/lin-59",16,0.00463633729353811
"GO:0006367","transcription initiation at RNA polymerase II promoter","3/3451","20/12859",0.934679587850638,0.999999999999151,0.999999999999151,"taf-4/rpb-9/taf-10",3,0.000869313242538395
"GO:0048557","embryonic digestive tract morphogenesis","3/3451","20/12859",0.934679587850638,0.999999999999151,0.999999999999151,"mig-5/mig-14/ubc-18",3,0.000869313242538395
"GO:0007005","mitochondrion organization","5/3451","30/12859",0.935125628342952,0.999999999999151,0.999999999999151,"atad-3/pat-4/dnj-10/vdac-1/ppt-1",5,0.00144885540423066
"GO:0040026","positive regulation of vulval development","6/3451","35/12859",0.937620406215254,0.999999999999151,0.999999999999151,"sig-7/gale-1/let-653/cdf-1/bar-1/rom-1",6,0.00173862648507679
"GO:0006406","mRNA export from nucleus","2/3451","15/12859",0.940205734279833,0.999999999999151,0.999999999999151,"npp-21/aly-2",2,0.000579542161692263
"GO:0008355","olfactory learning","2/3451","15/12859",0.940205734279833,0.999999999999151,0.999999999999151,"daf-22/egl-4",2,0.000579542161692263
"GO:0009411","response to UV","2/3451","15/12859",0.940205734279833,0.999999999999151,0.999999999999151,"lem-3/dcap-1",2,0.000579542161692263
"GO:0010171","body morphogenesis","2/3451","15/12859",0.940205734279833,0.999999999999151,0.999999999999151,"rab-7/ced-10",2,0.000579542161692263
"GO:0015986","proton motive force-driven ATP synthesis","2/3451","15/12859",0.940205734279833,0.999999999999151,0.999999999999151,"unc-32/vha-13",2,0.000579542161692263
"GO:0040001","establishment of mitotic spindle localization","2/3451","15/12859",0.940205734279833,0.999999999999151,0.999999999999151,"cdc-42/cls-2",2,0.000579542161692263
"GO:0046716","muscle cell cellular homeostasis","2/3451","15/12859",0.940205734279833,0.999999999999151,0.999999999999151,"dyb-1/pat-4",2,0.000579542161692263
"GO:0042391","regulation of membrane potential","7/3451","40/12859",0.940678438118198,0.999999999999151,0.999999999999151,"unc-38/lgc-27/eat-2/lgc-9/lgc-12/acr-15/acr-25",7,0.00202839756592292
"GO:0007635","chemosensory behavior","4/3451","26/12859",0.946093356101747,0.999999999999151,0.999999999999151,"pde-2/egl-4/akt-1/gcy-4",4,0.00115908432338453
"GO:0007548","sex differentiation","5/3451","31/12859",0.946410675490438,0.999999999999151,0.999999999999151,"tra-1/lep-2/fem-1/fox-1/dmd-5",5,0.00144885540423066
"GO:0040034","regulation of development, heterochronic","3/3451","21/12859",0.94791813419382,0.999999999999151,0.999999999999151,"disl-2/egl-1/mab-10",3,0.000869313242538395
"GO:0009952","anterior/posterior pattern specification","2/3451","16/12859",0.953799950645426,0.999999999999151,0.999999999999151,"pry-1/nob-1",2,0.000579542161692263
"GO:0015671","oxygen transport","2/3451","16/12859",0.953799950645426,0.999999999999151,0.999999999999151,"glb-1/glb-10",2,0.000579542161692263
"GO:0030150","protein import into mitochondrial matrix","2/3451","16/12859",0.953799950645426,0.999999999999151,0.999999999999151,"F45G2.8/F53A3.7",2,0.000579542161692263
"GO:0030866","cortical actin cytoskeleton organization","2/3451","16/12859",0.953799950645426,0.999999999999151,0.999999999999151,"fozi-1/hmp-1",2,0.000579542161692263
"GO:0042073","intraciliary transport","2/3451","16/12859",0.953799950645426,0.999999999999151,0.999999999999151,"osm-6/osm-5",2,0.000579542161692263
"GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/3451","10/12859",0.956112250773816,0.999999999999151,0.999999999999151,"rbm-34",1,0.000289771080846132
"GO:0006754","ATP biosynthetic process","1/3451","10/12859",0.956112250773816,0.999999999999151,0.999999999999151,"vha-10",1,0.000289771080846132
"GO:0007423","sensory organ development","1/3451","10/12859",0.956112250773816,0.999999999999151,0.999999999999151,"hum-6",1,0.000289771080846132
"GO:0040040","thermosensory behavior","1/3451","10/12859",0.956112250773816,0.999999999999151,0.999999999999151,"rcan-1",1,0.000289771080846132
"GO:0042464","dosage compensation by hypoactivation of X chromosome","1/3451","10/12859",0.956112250773816,0.999999999999151,0.999999999999151,"fox-1",1,0.000289771080846132
"GO:0048024","regulation of mRNA splicing, via spliceosome","1/3451","10/12859",0.956112250773816,0.999999999999151,0.999999999999151,"gld-1",1,0.000289771080846132
"GO:0050807","regulation of synapse organization","1/3451","10/12859",0.956112250773816,0.999999999999151,0.999999999999151,"ced-9",1,0.000289771080846132
"GO:0060179","male mating behavior","1/3451","10/12859",0.956112250773816,0.999999999999151,0.999999999999151,"aex-1",1,0.000289771080846132
"GO:0006366","transcription by RNA polymerase II","3/3451","22/12859",0.958620362584093,0.999999999999151,0.999999999999151,"taf-4/Y73E7A.1/tag-342",3,0.000869313242538395
"GO:0007369","gastrulation","2/3451","17/12859",0.964406325566208,0.999999999999151,0.999999999999151,"ced-10/arx-2",2,0.000579542161692263
"GO:0045165","cell fate commitment","2/3451","17/12859",0.964406325566208,0.999999999999151,0.999999999999151,"cwn-2/elt-7",2,0.000579542161692263
"GO:0000278","mitotic cell cycle","8/3451","48/12859",0.966078821020677,0.999999999999151,0.999999999999151,"aspm-1/cyd-1/tba-7/cyb-1/him-6/lst-4/tbb-6/tba-8",8,0.00231816864676905
"GO:0030334","regulation of cell migration","9/3451","53/12859",0.967541538182506,0.999999999999151,0.999999999999151,"mig-1/crml-1/mig-14/ced-10/unc-33/nhr-67/lon-2/bar-1/unc-84",9,0.00260793972761518
"GO:0001732","formation of cytoplasmic translation initiation complex","1/3451","11/12859",0.967899675676888,0.999999999999151,0.999999999999151,"C37C3.2",1,0.000289771080846132
"GO:0008306","associative learning","1/3451","11/12859",0.967899675676888,0.999999999999151,0.999999999999151,"glr-1",1,0.000289771080846132
"GO:0031124","mRNA 3'-end processing","1/3451","11/12859",0.967899675676888,0.999999999999151,0.999999999999151,"pcf-11",1,0.000289771080846132
"GO:0040039","inductive cell migration","1/3451","11/12859",0.967899675676888,0.999999999999151,0.999999999999151,"mig-5",1,0.000289771080846132
"GO:0045664","regulation of neuron differentiation","1/3451","11/12859",0.967899675676888,0.999999999999151,0.999999999999151,"pag-3",1,0.000289771080846132
"GO:0061066","positive regulation of dauer larval development","1/3451","11/12859",0.967899675676888,0.999999999999151,0.999999999999151,"daf-6",1,0.000289771080846132
"GO:0051260","protein homooligomerization","5/3451","34/12859",0.970398930141,0.999999999999151,0.999999999999151,"F22E5.6/kvs-3/F46G10.1/sdz-35/ZC239.14",5,0.00144885540423066
"GO:0007411","axon guidance","9/3451","54/12859",0.972523230795359,0.999999999999151,0.999999999999151,"zig-7/crml-1/pry-1/unc-33/zig-12/pxn-2/smp-2/col-99/axl-1",9,0.00260793972761518
"GO:0030261","chromosome condensation","2/3451","18/12859",0.972648989061601,0.999999999999151,0.999999999999151,"air-2/hcp-6",2,0.000579542161692263
"GO:0048489","synaptic vesicle transport","2/3451","18/12859",0.972648989061601,0.999999999999151,0.999999999999151,"nud-2/klc-2",2,0.000579542161692263
"GO:0030030","cell projection organization","3/3451","24/12859",0.974127978564152,0.999999999999151,0.999999999999151,"nubp-1/che-10/che-12",3,0.000869313242538395
"GO:0018991","egg-laying behavior","11/3451","64/12859",0.975007708914402,0.999999999999151,0.999999999999151,"aex-1/sqv-8/unc-45/fat-3/daf-14/bar-1/unc-84/daf-8/sqv-6/ppt-1/lin-59",11,0.00318748188930745
"GO:0007165","signal transduction","47/3451","220/12859",0.97501892988266,0.999999999999151,0.999999999999151,"Y71F9AL.2/ttx-7/rlbp-1/ikb-1/vhp-1/T13H5.1/plc-3/ppm-1.G/F23H11.4/Y48G9A.9/tir-1/tag-325/B0244.10/pde-2/rheb-1/rsks-1/ced-2/egl-4/T26C12.3/ZK596.2/C05C12.1/lys-4/lys-6/C27D8.3/C27D8.1/rho-1/C38C3.4/lys-7/tig-2/gpa-3/lys-3/F35B12.10/F46H5.7/gpa-12/mlck-1/aakb-1/M7.7/T19D12.5/ins-33/Y39A3A.4/mif-4/pde-6/Y105C5A.24/ZK418.7/tig-3/sta-2/ins-29",47,0.0136192407997682
"GO:0045892","negative regulation of DNA-templated transcription","6/3451","40/12859",0.975431435343256,0.999999999999151,0.999999999999151,"rcor-1/jmjd-2/tbx-2/saeg-1/bra-1/mab-10",6,0.00173862648507679
"GO:0050896","response to stimulus","6/3451","40/12859",0.975431435343256,0.999999999999151,0.999999999999151,"scp-1/pat-4/trpa-1/sek-1/mec-10/Y53F4B.1",6,0.00173862648507679
"GO:0007409","axonogenesis","1/3451","12/12859",0.976521890748421,0.999999999999151,0.999999999999151,"maph-1.2",1,0.000289771080846132
"GO:0008284","positive regulation of cell population proliferation","1/3451","12/12859",0.976521890748421,0.999999999999151,0.999999999999151,"pvf-1",1,0.000289771080846132
"GO:0060298","positive regulation of sarcomere organization","1/3451","12/12859",0.976521890748421,0.999999999999151,0.999999999999151,"pat-4",1,0.000289771080846132
"GO:0048666","neuron development","2/3451","19/12859",0.97903236455406,0.999999999999151,0.999999999999151,"smu-1/zig-4",2,0.000579542161692263
"GO:0007030","Golgi organization","3/3451","25/12859",0.979630910197651,0.999999999999151,0.999999999999151,"vps-51/ubxn-2/C26C6.9",3,0.000869313242538395
"GO:0032543","mitochondrial translation","3/3451","25/12859",0.979630910197651,0.999999999999151,0.999999999999151,"rars-2/C24D10.6/hars-1",3,0.000869313242538395
"GO:0042659","regulation of cell fate specification","3/3451","25/12859",0.979630910197651,0.999999999999151,0.999999999999151,"pry-1/disl-2/bar-1",3,0.000869313242538395
"GO:0006974","DNA damage response","6/3451","41/12859",0.979788021161018,0.999999999999151,0.999999999999151,"msh-2/lem-3/kin-3/uba-1/tank-1/JC8.7",6,0.00173862648507679
"GO:0030154","cell differentiation","52/3451","244/12859",0.981183370627211,0.999999999999151,0.999999999999151,"M176.9/ubxn-1/nhr-64/gld-1/ubxn-3/lin-31/fkh-8/hlh-3/myrf-1/unc-130/rsp-2/cyd-1/pat-4/unc-45/tir-1/sma-3/cgh-1/sma-2/T16G12.1/tra-1/kgb-1/lep-2/ubxn-2/fem-1/nhr-8/daf-14/nhr-67/nhr-114/elt-7/ceh-22/nhr-68/nhr-60/nhr-116/csn-1/pha-4/fox-1/nhr-35/ets-4/F29G6.1/nhr-91/fkh-6/nhr-76/nhr-154/nhr-136/nhr-120/swm-1/pha-2/daf-8/nhr-207/Y47G6A.5/gck-3/nhr-17",52,0.0150680962039988
"GO:0006412","translation","34/3451","168/12859",0.98120297499365,0.999999999999151,0.999999999999151,"aars-2/tufm-2/ZK973.1/nars-1/eif-2beta/mrps-30/eif-6/glp-4/Y105E8A.20/rars-2/eif-2Bgamma/kars-1/eif-2Bepsilon/tars-1/ife-5/iffb-1/gars-1/inf-1/pars-1/mrpl-32/dars-1/mrpl-22/ears-2/eif-1.A/sars-1/iars-1/hars-1/mars-1/erfa-1/C37C3.2/tsfm-1/mrpl-9/mrps-9/F57B9.3",34,0.00985221674876847
"GO:0006334","nucleosome assembly","1/3451","13/12859",0.982828651472886,0.999999999999151,0.999999999999151,"nap-1",1,0.000289771080846132
"GO:0007131","reciprocal meiotic recombination","1/3451","13/12859",0.982828651472886,0.999999999999151,0.999999999999151,"him-6",1,0.000289771080846132
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","1/3451","13/12859",0.982828651472886,0.999999999999151,0.999999999999151,"cdh-10",1,0.000289771080846132
"GO:0048609","multicellular organismal reproductive process","1/3451","13/12859",0.982828651472886,0.999999999999151,0.999999999999151,"eat-2",1,0.000289771080846132
"GO:0008356","asymmetric cell division","2/3451","20/12859",0.98396045085444,0.999999999999151,0.999999999999151,"insc-1/cyd-1",2,0.000579542161692263
"GO:0008380","RNA splicing","12/3451","72/12859",0.985222686210543,0.999999999999151,0.999999999999151,"rnp-6/prp-31/snrp-27/smu-1/rha-1/sym-2/rsp-2/rsr-2/Y119D3B.12/syf-2/rbm-17/prp-38",12,0.00347725297015358
"GO:0000077","DNA damage checkpoint signaling","1/3451","14/12859",0.987441630125157,0.999999999999151,0.999999999999151,"him-6",1,0.000289771080846132
"GO:0000723","telomere maintenance","1/3451","14/12859",0.987441630125157,0.999999999999151,0.999999999999151,"cku-80",1,0.000289771080846132
"GO:0007265","Ras protein signal transduction","1/3451","14/12859",0.987441630125157,0.999999999999151,0.999999999999151,"bar-1",1,0.000289771080846132
"GO:0010608","post-transcriptional regulation of gene expression","1/3451","14/12859",0.987441630125157,0.999999999999151,0.999999999999151,"gld-1",1,0.000289771080846132
"GO:0033563","dorsal/ventral axon guidance","1/3451","14/12859",0.987441630125157,0.999999999999151,0.999999999999151,"ced-10",1,0.000289771080846132
"GO:1905515","non-motile cilium assembly","3/3451","27/12859",0.987471089955022,0.999999999999151,0.999999999999151,"che-12/osm-6/osm-5",3,0.000869313242538395
"GO:0007281","germ cell development","5/3451","39/12859",0.989611989434421,0.999999999999151,0.999999999999151,"ego-1/rha-1/plp-1/hars-1/rtcb-1",5,0.00144885540423066
"GO:0000070","mitotic sister chromatid segregation","3/3451","28/12859",0.990208314322242,0.999999999999151,0.999999999999151,"lem-3/mel-28/hcp-6",3,0.000869313242538395
"GO:0040028","regulation of vulval development","3/3451","28/12859",0.990208314322242,0.999999999999151,0.999999999999151,"sod-1/bar-1/mab-10",3,0.000869313242538395
"GO:0006470","protein dephosphorylation","10/3451","65/12859",0.990493276358808,0.999999999999151,0.999999999999151,"F26A3.4/vhp-1/T13H5.1/ppm-1.G/Y48G9A.9/ida-1/cdc-25.2/ppm-1.A/Y39A3A.4/ptp-5.2",10,0.00289771080846132
"GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/3451","15/12859",0.990815622685537,0.999999999999151,0.999999999999151,"rha-2",1,0.000289771080846132
"GO:0042274","ribosomal small subunit biogenesis","1/3451","15/12859",0.990815622685537,0.999999999999151,0.999999999999151,"E02H1.6",1,0.000289771080846132
"GO:0008104","protein localization","9/3451","61/12859",0.991994856506254,0.999999999999151,0.999999999999151,"ttx-7/rab-5/tir-1/hipr-1/fbl-1/fat-3/sas-6/hcp-2/C18B2.5",9,0.00260793972761518
"GO:0006396","RNA processing","4/3451","35/12859",0.992642847462407,0.999999999999151,0.999999999999151,"ssb-1/ZK632.11/rtcb-1/Y34D9A.7",4,0.00115908432338453
"GO:0007276","gamete generation","1/3451","16/12859",0.993283334154878,0.999999999999151,0.999999999999151,"cgh-1",1,0.000289771080846132
"GO:0007517","muscle organ development","1/3451","16/12859",0.993283334154878,0.999999999999151,0.999999999999151,"unc-45",1,0.000289771080846132
"GO:0007626","locomotory behavior","1/3451","16/12859",0.993283334154878,0.999999999999151,0.999999999999151,"dyb-1",1,0.000289771080846132
"GO:0070588","calcium ion transmembrane transport","1/3451","16/12859",0.993283334154878,0.999999999999151,0.999999999999151,"clhm-1",1,0.000289771080846132
"GO:0051321","meiotic cell cycle","19/3451","111/12859",0.994314704410571,0.999999999999151,0.999999999999151,"plk-2/akir-1/air-2/gld-1/lem-3/zyg-11/zyg-9/tac-1/mel-28/cls-2/tim-1/pph-4.1/klp-19/him-6/rbx-1/gfi-3/pelo-1/gck-3/gsp-2",19,0.0055056505360765
"GO:0032259","methylation","19/3451","113/12859",0.995775223919546,0.999999999999151,0.999999999999151,"tyms-1/metr-1/strm-1/R74.7/anmt-2/coq-5/Y39A1A.21/comt-5/R08F11.4/anmt-3/prmt-4/prmt-6/tfbm-1/comt-4/set-27/Y82E9BL.12/lin-59/Y26E6A.3/F13A7.12",19,0.0055056505360765
"GO:0060271","cilium assembly","4/3451","38/12859",0.996373525048769,0.999999999999151,0.999999999999151,"che-10/arl-3/osm-6/osm-5",4,0.00115908432338453
"GO:0040038","polar body extrusion after meiotic divisions","1/3451","18/12859",0.996408097669909,0.999999999999151,0.999999999999151,"klc-2",1,0.000289771080846132
"GO:0006937","regulation of muscle contraction","2/3451","26/12859",0.996900571146609,0.999999999999151,0.999999999999151,"unc-38/aex-1",2,0.000579542161692263
"GO:0001708","cell fate specification","10/3451","72/12859",0.997353096321059,0.999999999999151,0.999999999999151,"aha-1/tir-1/tbx-2/tbx-8/skn-1/fos-1/ceh-22/bar-1/osm-11/tbx-7",10,0.00289771080846132
"GO:0035262","gonad morphogenesis","3/3451","34/12859",0.997858420644847,0.999999999999151,0.999999999999151,"gale-1/nhr-67/ceh-22",3,0.000869313242538395
"GO:0000281","mitotic cytokinesis","3/3451","35/12859",0.9983473806307,0.999999999999151,0.999999999999151,"rab-11.1/cls-2/alx-1",3,0.000869313242538395
"GO:0006325","chromatin organization","7/3451","59/12859",0.998521943210319,0.999999999999151,0.999999999999151,"swsn-2.2/air-2/jmjd-2/nurf-1/C47E8.4/lin-59/gsp-2",7,0.00202839756592292
"GO:0007219","Notch signaling pathway","1/3451","21/12859",0.998595610859384,0.999999999999151,0.999999999999151,"osm-11",1,0.000289771080846132
"GO:0048665","neuron fate specification","1/3451","21/12859",0.998595610859384,0.999999999999151,0.999999999999151,"ztf-6",1,0.000289771080846132
"GO:0006281","DNA repair","16/3451","106/12859",0.998696599005427,0.999999999999151,0.999999999999151,"rpa-2/ubql-1/lem-3/ercc-1/rad-23/polh-1/cku-80/baf-1/gtf-2H3/tim-1/exo-1/ubc-1/swsn-6/him-6/tank-1/F45E1.4",16,0.00463633729353811
"GO:0006260","DNA replication","6/3451","54/12859",0.998701087041126,0.999999999999151,0.999999999999151,"rpa-2/rha-1/mcm-5/pri-1/him-6/C25F9.2",6,0.00173862648507679
"GO:0042254","ribosome biogenesis","4/3451","43/12859",0.998924089183161,0.999999999999151,0.999999999999151,"eif-6/W09C5.1/E02H1.6/sbds-1",4,0.00115908432338453
"GO:0007268","chemical synaptic transmission","7/3451","61/12859",0.999039542100968,0.999999999999151,0.999999999999151,"unc-38/lgc-27/eat-2/lgc-9/lgc-12/acr-15/acr-25",7,0.00202839756592292
"GO:0006397","mRNA processing","14/3451","98/12859",0.99907067113449,0.999999999999151,0.999999999999151,"rnp-6/prp-31/snrp-27/smu-1/rha-1/sym-2/rsp-2/rsr-2/Y119D3B.12/syf-2/dcap-1/rbm-17/prp-38/fubl-3",14,0.00405679513184584
